row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_bucket,profit,cost_price,profit_margin
103,CA-2016-158211,09-02-2014,10-14-2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9,1,0,Low(0-10%),8.96,10.95,0.45
104,CA-2016-152247,09-02-2014,10-14-2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,1,0,Low(0-10%),4.95,65.76,0.07
105,CA-2015-162201,09-02-2014,11-13-2014,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5,0,Low(0-10%),16.17,41.58,0.28
106,US-2014-164406,09-02-2014,12-16-2014,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3,0,Low(0-10%),7.02,7.92,0.47
107,,09-02-2014,12-14-2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,Low(0-10%),843.17,950.81,0.47
108,CA-2015-114503,10-02-2014,12-15-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.41,2,20,Medium(11-20),3.41,6,0.3625
109,CA-2017-153080,10-02-2014,12-15-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.67,2,20,Medium(11-20),1.46,3.21,0.3125
110,CA-2016-163804,10-02-2014,12-15-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,20,Medium(11-20),107.46,210.94,0.3375
111,CA-2015-108532,10-02-2014,12-15-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.77,6,20,Medium(11-20),4.63,8.14,0.3625
112,CA-2014-151897,10-02-2014,1-15-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,2,20,Medium(11-20),-3.26,18.62,-0.2125
113,CA-2016-113292,10-02-2014,1-15-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.38,3,20,Medium(11-20),20.16,210.22,0.0875
114,CA-2014-149524,10-02-2014,3-17-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,20,Medium(11-20),-0.09,7.25,-0.0125
115,,11-02-2014,3-17-2014,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Fort Lauderdale,Florida,33311,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,10,20,Medium(11-20),239.98,559.94,0.3
116,,11-02-2014,3-14-2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,539.96,6,40,High(20+%),-107.99,647.96,-0.2
117,,11-02-2014,5-15-2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.23,7,40,High(20+%),-10.05,60.28,-0.2
118,,11-02-2014,5-15-2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,19.24,3,70,High(20+%),-13.47,32.71,-0.7
119,,11-02-2014,5-14-2014,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,75061,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78,3,20,Medium(11-20),7.77,81.01,0.0875
120,CA-2017-117009,11-02-2014,5-14-2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,34.86,7,0,Low(0-10%),16.04,18.82,0.46
121,CA-2015-128993,11-02-2014,5-15-2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.34,6,0,Low(0-10%),24.12,65.22,0.27
122,,11-02-2014,5-15-2014,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10001615,Technology,Phones,AT&T CL82213,46.38,2,20,Medium(11-20),5.22,41.17,0.1125
123,,11-02-2014,5-15-2014,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0,Low(0-10%),105.25,257.67,0.29
124,,11-02-2014,5-15-2014,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0,Low(0-10%),15.1,26.84,0.36
125,,11-02-2014,6-15-2014,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.79,1,20,Medium(11-20),4.62,48.17,0.0875
126,CA-2017-101210,12-02-2014,9-16-2014,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,0,Low(0-10%),52.78,67.18,0.44
127,US-2016-108098,12-02-2014,9-16-2014,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,20,Medium(11-20),-110.49,994.41,-0.125
128,CA-2014-119032,12-02-2014,9-14-2014,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8,20,Medium(11-20),15.77,30.95,0.3375
129,,12-02-2014,9-13-2014,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0,Low(0-10%),0.83,5.12,0.14
130,,12-02-2014,9-13-2014,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,0,Low(0-10%),7.16,8.08,0.47
131,CA-2016-161746,12-02-2014,10-15-2014,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,20,Medium(11-20),29.95,89.85,0.25
132,,12-02-2014,10-15-2014,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2.39,1,80,High(20+%),-6.34,8.74,-2.65
133,CA-2017-151176,12-02-2014,10-15-2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,60,High(20+%),-24.8,83.16,-0.425
134,CA-2014-108903,12-02-2014,10-15-2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.46,7,20,Medium(11-20),1.44,15.02,0.0875
135,CA-2016-117919,12-02-2014,10-14-2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,60,High(20+%),-23.98,63.94,-0.6
136,,12-02-2014,11-16-2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0,Low(0-10%),23.68,37.04,0.39
137,,12-02-2014,11-16-2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,146.82,3,0,Low(0-10%),73.41,73.41,0.5
138,,12-02-2014,11-16-2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,8,0,Low(0-10%),64.76,175.08,0.27
139,,12-02-2014,11-16-2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,6,0,Low(0-10%),7.2,8.46,0.46
140,,01-03-2014,11-16-2014,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.45,2,20,Medium(11-20),5.55,10.9,0.3375
141,CA-2017-121419,02-03-2014,11-16-2014,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,83.84,2,20,Medium(11-20),27.25,56.59,0.325
142,US-2017-148054,02-03-2014,11-16-2014,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.27,3,20,Medium(11-20),4.31,8.96,0.325
143,CA-2017-123659,03-03-2014,11-16-2014,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,9.99,1,0,Low(0-10%),4.6,5.39,0.46
144,US-2016-129469,03-03-2014,11-16-2014,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,3,20,Medium(11-20),40.87,84.89,0.325
145,CA-2017-155152,03-03-2014,11-16-2014,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,20,Medium(11-20),9.18,16.14,0.3625
146,CA-2017-145226,03-03-2014,11-16-2014,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.46,4,20,Medium(11-20),3.4,16.05,0.175
147,,03-03-2014,11-16-2014,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.35,3,20,Medium(11-20),-23.49,649.84,-0.0375
148,,03-03-2014,12-14-2014,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,3,20,Medium(11-20),4.91,10.21,0.325
149,,03-03-2014,12-14-2014,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,50,High(20+%),-199.62,502.07,-0.66
150,,03-03-2014,12-14-2014,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.67,8,20,Medium(11-20),-10.05,54.72,-0.225
151,,03-03-2014,12-15-2014,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.77,3,80,High(20+%),-459.61,636.38,-2.6
152,,04-03-2014,12-15-2014,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,11.16,2,0,Low(0-10%),5.58,5.58,0.5
153,,04-03-2014,1-14-2014,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0,Low(0-10%),22.43,39.88,0.36
154,,04-03-2014,2-15-2014,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,0,Low(0-10%),57.59,102.39,0.36
155,CA-2014-107916,05-03-2014,2-15-2014,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Appleton,Wisconsin,54915,Central,OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.56,7,0,Low(0-10%),10.35,11.21,0.48
156,CA-2016-139381,05-03-2014,2-15-2014,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.18,3,20,Medium(11-20),14.56,25.61,0.3625
157,CA-2015-132136,05-03-2014,2-15-2014,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.9,3,20,Medium(11-20),3.95,6.95,0.3625
158,,06-03-2014,2-15-2014,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,OFF-LA-10001771,Office Supplies,Labels,Avery 513,15.94,4,20,Medium(11-20),5.18,10.76,0.325
159,,06-03-2014,2-15-2014,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",61.54,7,60,High(20+%),-40,101.55,-0.65
160,,06-03-2014,2-15-2014,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,132.7,3,20,Medium(11-20),9.95,122.74,0.075
161,,06-03-2014,2-15-2014,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,Low(0-10%),7.49,7.79,0.49
162,CA-2017-131212,06-03-2014,2-15-2014,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,6,0,Low(0-10%),113.49,402.39,0.22
163,CA-2015-130785,08-03-2014,3-16-2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2,0,Low(0-10%),18.78,21.18,0.47
164,CA-2016-110254,08-03-2014,3-16-2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,102.3,10,0,Low(0-10%),26.6,75.7,0.26
165,US-2014-158057,08-03-2014,3-13-2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2,0,Low(0-10%),5.77,15.59,0.27
166,CA-2016-147375,08-03-2014,3-13-2014,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,50,High(20+%),-161.88,380.63,-0.74
167,CA-2017-130043,08-03-2014,3-13-2014,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,20,Medium(11-20),0.29,2.31,0.1125
168,CA-2017-160017,08-03-2014,3-13-2014,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,Arizona,85301,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,93.02,3,20,Medium(11-20),33.72,59.3,0.3625
169,CA-2014-143371,09-03-2014,3-14-2014,Same Day,AG-10390,Allen Goldenen,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0,Low(0-10%),7.06,7.34,0.49
170,,09-03-2014,3-15-2014,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,5,80,High(20+%),-11.52,19.2,-1.5
171,US-2016-100405,10-03-2014,4-16-2014,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.43,1,20,Medium(11-20),3.59,139.85,0.025
172,US-2017-163790,10-03-2014,4-13-2014,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.35,3,20,Medium(11-20),13.76,108.59,0.1125
173,CA-2014-155887,10-03-2014,4-13-2014,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",258.28,3,30,High(20+%),-70.1,328.38,-0.271428571
174,,10-03-2014,4-13-2014,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.98,2,20,Medium(11-20),4.2,51.79,0.075
175,,10-03-2014,4-13-2014,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14.48,5,20,Medium(11-20),4.89,9.59,0.3375
176,,10-03-2014,4-18-2014,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.49,3,20,Medium(11-20),-3.56,146.05,-0.025
177,,10-03-2014,4-18-2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.34,3,20,Medium(11-20),0.87,3.48,0.2
178,,10-03-2014,4-18-2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.78,3,60,High(20+%),-19.07,50.84,-0.6
179,,10-03-2014,4-16-2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.93,2,20,Medium(11-20),1.72,3.2,0.35
180,,10-03-2014,5-18-2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.79,3,80,High(20+%),-3.04,4.83,-1.7
181,,10-03-2014,5-15-2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.07,4,20,Medium(11-20),-3.77,18.84,-0.25
182,CA-2014-114251,10-03-2014,5-15-2014,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.57,2,20,Medium(11-20),4.62,56.95,0.075
183,CA-2016-116379,10-03-2014,5-16-2014,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,6.19,3,20,Medium(11-20),0.46,5.73,0.075
184,,11-03-2014,5-16-2014,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.49,2,20,Medium(11-20),1.18,2.31,0.3375
185,,11-03-2014,5-16-2014,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.86,9,20,Medium(11-20),48.55,95.3,0.3375
